sm_id,location,year,month,day,day current format,,,,PreSS,ms0,SS,c1,n1,a1,nightcalc,a2,n2,c2,endCivil2SRstart,ms8,EndSRdaystart,SStoSRend
12011,Washagami Lake,2014,8,12:00:00 AM,,,,,7:25:00 PM,1:00:00 AM,8:25:00 PM,12:33:00 AM,12:40:00 AM,12:43:30 AM,6:14:00 AM,12:43:30 AM,12:40:00 AM,12:33:00 AM,6:29:00 AM,12:04:00 AM,6:32:00 AM,36660
13482,Washagami Lake,2014,6,12:00:00 AM,,,,,8:09:00 PM,1:00:00 AM,9:09:00 PM,12:38:00 AM,12:51:00 AM,1:09:30 AM,3:10:00 AM,1:09:30 AM,12:51:00 AM,12:38:00 AM,5:32:00 AM,12:04:00 AM,5:36:00 AM,30660
13482,Washagami Lake,2014,6,12:00:00 AM,,,,,8:12:00 PM,1:00:00 AM,9:12:00 PM,12:38:30 AM,12:52:30 AM,1:12:00 AM,2:56:00 AM,1:12:00 AM,12:52:30 AM,12:38:30 AM,5:30:00 AM,12:04:00 AM,5:34:00 AM,30360
13482,Washagami Lake,2014,6,12:00:00 AM,,,,,8:15:00 PM,1:00:00 AM,9:15:00 PM,12:39:00 AM,12:53:00 AM,1:15:00 AM,2:44:00 AM,1:15:00 AM,12:53:00 AM,12:39:00 AM,5:29:00 AM,12:04:00 AM,5:33:00 AM,30120
13482,Washagami Lake,2014,6,12:00:00 AM,,,,,8:17:00 PM,1:00:00 AM,9:17:00 PM,12:39:30 AM,12:53:00 AM,1:17:30 AM,2:35:00 AM,1:17:30 AM,12:53:00 AM,12:39:30 AM,5:28:00 AM,12:04:00 AM,5:32:00 AM,29940
13482,Washagami Lake,2014,6,12:00:00 AM,,,,,8:19:00 PM,1:00:00 AM,9:19:00 PM,12:39:30 AM,12:54:00 AM,1:19:00 AM,2:28:00 AM,1:19:00 AM,12:54:00 AM,12:39:30 AM,5:28:00 AM,12:04:00 AM,5:32:00 AM,29820
13482,Washagami Lake,2014,6,12:00:00 AM,,,,,8:20:00 PM,1:00:00 AM,9:20:00 PM,12:39:30 AM,12:54:00 AM,1:19:00 AM,2:28:00 AM,1:19:00 AM,12:54:00 AM,12:39:30 AM,5:29:00 AM,12:04:00 AM,5:33:00 AM,29820
13482,Washagami Lake,2014,6,12:00:00 AM,,,,,8:21:00 PM,1:00:00 AM,9:21:00 PM,12:39:30 AM,12:54:00 AM,1:18:30 AM,2:29:00 AM,1:18:30 AM,12:54:00 AM,12:39:30 AM,5:30:00 AM,12:04:00 AM,5:34:00 AM,29820
13482,Washagami Lake,2014,6,12:00:00 AM,,,,,8:20:00 PM,1:00:00 AM,9:20:00 PM,12:39:30 AM,12:53:00 AM,1:17:00 AM,2:37:00 AM,1:17:00 AM,12:53:00 AM,12:39:30 AM,5:32:00 AM,12:04:00 AM,5:36:00 AM,30000
13482,Washagami Lake,2014,7,12:00:00 AM,,,,,8:20:00 PM,1:00:00 AM,9:20:00 PM,12:39:00 AM,12:52:30 AM,1:14:30 AM,2:47:00 AM,1:14:30 AM,12:52:30 AM,12:39:00 AM,5:35:00 AM,12:04:00 AM,5:39:00 AM,30180
13482,Washagami Lake,2014,7,12:00:00 AM,,,,,8:18:00 PM,1:00:00 AM,9:18:00 PM,12:39:00 AM,12:52:00 AM,1:11:30 AM,2:58:00 AM,1:11:30 AM,12:52:00 AM,12:39:00 AM,5:38:00 AM,12:04:00 AM,5:41:00 AM,30420
13482,Washagami Lake,2014,7,12:00:00 AM,,,,,8:16:00 PM,1:00:00 AM,9:16:00 PM,12:38:00 AM,12:51:00 AM,1:08:30 AM,3:14:00 AM,1:08:30 AM,12:51:00 AM,12:38:00 AM,5:41:00 AM,12:04:00 AM,5:45:00 AM,30780
13482,Washagami Lake,2014,7,12:00:00 AM,,,,,8:13:00 PM,1:00:00 AM,9:13:00 PM,12:38:00 AM,12:49:30 AM,1:05:00 AM,3:31:00 AM,1:05:00 AM,12:49:30 AM,12:38:00 AM,5:45:00 AM,12:04:00 AM,5:49:00 AM,31200
13482,Washagami Lake,2014,7,12:00:00 AM,,,,,8:10:00 PM,1:00:00 AM,9:10:00 PM,12:37:00 AM,12:48:30 AM,1:02:00 AM,3:48:00 AM,1:02:00 AM,12:48:30 AM,12:37:00 AM,5:49:00 AM,12:04:00 AM,5:53:00 AM,31620
13482,Washagami Lake,2014,7,12:00:00 AM,,,,,8:06:00 PM,1:00:00 AM,9:06:00 PM,12:36:00 AM,12:47:30 AM,12:59:00 AM,4:06:00 AM,12:59:00 AM,12:47:30 AM,12:36:00 AM,5:53:00 AM,12:04:00 AM,5:57:00 AM,32100
13482,Washagami Lake,2014,7,12:00:00 AM,,,,,8:01:00 PM,1:00:00 AM,9:01:00 PM,12:36:00 AM,12:46:30 AM,12:56:00 AM,4:24:00 AM,12:56:00 AM,12:46:30 AM,12:36:00 AM,5:58:00 AM,12:04:00 AM,6:02:00 AM,32700
13482,Washagami Lake,2014,7,12:00:00 AM,,,,,7:56:00 PM,1:00:00 AM,8:56:00 PM,12:35:30 AM,12:45:00 AM,12:54:00 AM,4:41:00 AM,12:54:00 AM,12:45:00 AM,12:35:30 AM,6:03:00 AM,12:04:00 AM,6:06:00 AM,33240
13482,Washagami Lake,2014,8,12:00:00 AM,,,,,7:51:00 PM,1:00:00 AM,8:51:00 PM,12:35:00 AM,12:43:30 AM,12:51:30 AM,5:00:00 AM,12:51:30 AM,12:43:30 AM,12:35:00 AM,6:08:00 AM,12:04:00 AM,6:11:00 AM,33840
13482,Washagami Lake,2014,8,12:00:00 AM,,,,,7:45:00 PM,1:00:00 AM,8:45:00 PM,12:34:00 AM,12:43:00 AM,12:49:30 AM,5:18:00 AM,12:49:30 AM,12:43:00 AM,12:34:00 AM,6:13:00 AM,12:04:00 AM,6:16:00 AM,34500
13482,Washagami Lake,2014,8,12:00:00 AM,,,,,7:39:00 PM,1:00:00 AM,8:39:00 PM,12:33:00 AM,12:42:00 AM,12:47:30 AM,5:38:00 AM,12:47:30 AM,12:42:00 AM,12:33:00 AM,6:18:00 AM,12:04:00 AM,6:22:00 AM,35220
13482,Washagami Lake,2014,8,12:00:00 AM,,,,,7:32:00 PM,1:00:00 AM,8:32:00 PM,12:33:00 AM,12:40:30 AM,12:46:00 AM,5:56:00 AM,12:46:00 AM,12:40:30 AM,12:33:00 AM,6:23:00 AM,12:04:00 AM,6:27:00 AM,35940
13482,Washagami Lake,2014,8,12:00:00 AM,,,,,7:25:00 PM,1:00:00 AM,8:25:00 PM,12:33:00 AM,12:40:00 AM,12:44:00 AM,6:13:00 AM,12:44:00 AM,12:40:00 AM,12:33:00 AM,6:29:00 AM,12:04:00 AM,6:32:00 AM,36660
