sm_id,location,year,month,day,peentevent_sec,peentTclass,SStoSRend,,,
12121,Wanless,2014,7,7,28066.76,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28066.76,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28084.072,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28087.507,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28087.507,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28099.331,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28099.331,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28102.12,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28102.12,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28141.469,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28154.099,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28154.104,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28162.195,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28162.2,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28165.496,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28188.456,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28188.456,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28191.101,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28195.283,8.Civil2,26040,,,
12121,Wanless,2014,7,7,28195.288,8.Civil2,26040,,,
12121,Wanless,2014,7,11,852.757,1.PreSS,26400,,,
12121,Wanless,2014,7,11,855.093,1.PreSS,26400,,,
12121,Wanless,2014,7,11,863.285,1.PreSS,26400,,,
12121,Wanless,2014,7,11,870.011,1.PreSS,26400,,,
12121,Wanless,2014,7,11,874.411,1.PreSS,26400,,,
12121,Wanless,2014,7,11,891.925,1.PreSS,26400,,,
12121,Wanless,2014,7,11,891.931,1.PreSS,26400,,,
12121,Wanless,2014,7,11,893.301,1.PreSS,26400,,,
12121,Wanless,2014,7,11,894.272,1.PreSS,26400,,,
12121,Wanless,2014,7,11,894.272,1.PreSS,26400,,,
12121,Wanless,2014,7,11,895.525,1.PreSS,26400,,,
12121,Wanless,2014,7,11,898.016,1.PreSS,26400,,,
12121,Wanless,2014,7,11,903.968,1.PreSS,26400,,,
12121,Wanless,2014,7,11,905.797,1.PreSS,26400,,,
12121,Wanless,2014,7,11,3962.693,2.Civil1,26400,,,
12121,Wanless,2014,7,11,3965.232,2.Civil1,26400,,,
12121,Wanless,2014,7,11,3965.237,2.Civil1,26400,,,
12121,Wanless,2014,7,11,3967.573,2.Civil1,26400,,,
12121,Wanless,2014,7,11,3967.595,2.Civil1,26400,,,
12121,Wanless,2014,7,11,3970.261,2.Civil1,26400,,,
12121,Wanless,2014,7,11,3970.267,2.Civil1,26400,,,
12121,Wanless,2014,7,11,3972.912,2.Civil1,26400,,,
12121,Wanless,2014,7,11,3972.917,2.Civil1,26400,,,
12121,Wanless,2014,7,11,3975.936,2.Civil1,26400,,,
12121,Wanless,2014,7,11,3978.715,2.Civil1,26400,,,
12121,Wanless,2014,7,11,3981.504,2.Civil1,26400,,,
12121,Wanless,2014,7,11,3983.925,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4439.952,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4665.072,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4665.072,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4667.061,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4667.061,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4668.501,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4668.501,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4670.021,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4670.021,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4671.685,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4671.691,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4673.227,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4673.232,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4675.099,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4675.109,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4676.656,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4676.667,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4678.48,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4678.491,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4680.539,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4680.56,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4682.331,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4682.347,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4684.144,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4684.171,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4686.528,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4686.539,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4688.571,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4688.603,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4690.603,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4694.069,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4696,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4696.805,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4699.003,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4699.008,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4707.131,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4707.136,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4709.253,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4709.253,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4711.616,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4711.616,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4714.789,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4714.789,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4722.56,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4722.565,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4726.88,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4726.885,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4729.973,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4729.979,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4733.952,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4733.952,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4908.709,2.Civil1,26400,,,
12121,Wanless,2014,7,11,4949.723,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5928.923,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5928.923,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5935.771,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5937.968,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5943.157,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5943.157,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5946.459,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5946.469,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5948.347,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5948.352,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5950.891,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5950.891,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5952.661,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5952.672,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5968.405,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5968.411,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5972.363,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5972.368,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5982.048,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5982.053,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5984.112,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5984.112,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5986.011,2.Civil1,26400,,,
12121,Wanless,2014,7,11,5986.016,2.Civil1,26400,,,
12121,Wanless,2014,7,11,6382.549,2.Civil1,26400,,,
12121,Wanless,2014,7,11,6382.549,2.Civil1,26400,,,
12121,Wanless,2014,7,11,6957.429,3.Naut1,26400,,,
12121,Wanless,2014,7,11,6962.512,3.Naut1,26400,,,
12121,Wanless,2014,7,11,6962.512,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9011.045,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9017.152,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9022.16,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9028.192,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9935.904,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9939.515,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9946.421,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9948.315,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9948.325,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9956.075,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9956.08,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9958.192,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9958.197,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9968.613,3.Naut1,26400,,,
12121,Wanless,2014,7,11,9971.024,3.Naut1,26400,,,
12121,Wanless,2014,7,11,12504.677,4.Astro1,26400,,,
12121,Wanless,2014,7,11,12504.677,4.Astro1,26400,,,
12121,Wanless,2014,7,11,19815.851,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19817.989,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19822.219,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19822.224,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19823.952,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19823.968,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19825.749,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19825.755,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19827.691,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19827.707,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19832.048,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19832.053,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19834.187,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19834.192,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19836.229,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19836.235,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19838.144,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19838.149,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19841.504,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19841.504,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19843.936,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19843.941,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19846.597,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19846.603,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19851.083,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19851.083,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19853.36,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19853.365,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19855.291,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19855.291,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19857.691,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19857.696,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19859.707,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19859.712,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19862.123,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19862.123,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19865.797,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19865.803,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19868.363,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19868.363,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19870.683,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19870.683,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19873.232,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19873.232,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19875.584,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19875.584,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19878.453,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19878.453,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19880.693,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19880.693,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19898.139,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19898.139,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19901.568,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19901.568,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19904.128,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19904.133,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19906.107,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19906.112,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19908.581,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19908.581,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19911.552,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19911.552,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19914.901,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19914.901,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19922.117,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19922.123,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19924.987,6.Astro2,26400,,,
12121,Wanless,2014,7,11,19924.992,6.Astro2,26400,,,
12121,Wanless,2014,7,11,24703.043,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25013.885,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25017.293,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25018.808,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25024.44,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25025.165,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25027.187,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25033.027,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25044.301,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25046.227,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25047.368,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25048.472,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25049.992,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25050.003,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25051.117,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25051.16,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25052.899,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25052.904,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25057.021,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25060.851,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25068.712,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25094.376,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25096.728,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25096.728,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25100.445,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25100.445,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25104.413,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25104.515,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25107.064,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25107.064,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25108.531,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25108.536,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25109.229,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25109.24,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25110.952,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25111.688,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25111.693,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25112.851,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25114.504,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25114.504,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25114.957,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25114.968,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25117.459,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25117.469,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25120.221,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25120.227,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25122.867,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25122.877,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25123.299,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25123.304,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25125.363,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25126.115,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25129.187,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25129.208,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25131.736,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25137.917,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25140.136,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25142.728,7.Naut2,26400,,,
12121,Wanless,2014,7,11,25157.757,7.Naut2,26400,,,
12121,Wanless,2014,7,11,26658.195,7.Naut2,26400,,,
12121,Wanless,2014,7,11,26658.2,7.Naut2,26400,,,
12121,Wanless,2014,7,11,26659.869,7.Naut2,26400,,,
12121,Wanless,2014,7,11,26659.869,7.Naut2,26400,,,
12121,Wanless,2014,7,11,26663.005,7.Naut2,26400,,,
12121,Wanless,2014,7,11,26663.005,7.Naut2,26400,,,
12121,Wanless,2014,7,11,26664.659,7.Naut2,26400,,,
12121,Wanless,2014,7,11,26664.696,7.Naut2,26400,,,
12121,Wanless,2014,7,11,28280.248,8.Civil2,26400,,,
12121,Wanless,2014,7,11,28282.952,8.Civil2,26400,,,
12121,Wanless,2014,7,11,28285.672,8.Civil2,26400,,,
12121,Wanless,2014,7,15,15.077,1.PreSS,27060,,,
12121,Wanless,2014,7,15,44.597,1.PreSS,27060,,,
12121,Wanless,2014,7,15,56.629,1.PreSS,27060,,,
12121,Wanless,2014,7,15,942.789,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1763.029,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1773.312,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1820.011,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1820.016,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1821.744,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1821.749,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1824.059,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1824.064,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1827.232,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1829.136,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1830.731,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1832.475,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1834.352,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1835.963,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1837.653,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1839.499,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1841.136,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1842.805,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1844.363,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1846.048,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1848.043,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1849.856,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1851.221,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1852.992,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1854.741,1.PreSS,27060,,,
12121,Wanless,2014,7,15,1856.496,1.PreSS,27060,,,
12121,Wanless,2014,7,15,2237.312,1.PreSS,27060,,,
12121,Wanless,2014,7,15,3598.939,1.PreSS,27060,,,
12121,Wanless,2014,7,15,3647.664,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3675.499,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3692.475,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3739.851,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3781.493,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3789.285,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3824.251,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3864.229,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3867.963,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3870.395,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3872.96,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3875.995,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3884.165,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3887.792,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3891.872,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3895.408,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3895.6,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3898.453,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3903.445,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3906.309,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3919.243,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3928.704,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3928.704,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3930.613,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3931.525,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3933.376,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3933.424,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3935.456,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3935.456,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3937.291,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3937.723,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3937.733,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3939.52,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3939.531,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3941.088,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3941.099,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3943.125,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3943.141,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3944.144,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3945.024,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3945.029,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3947.099,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3947.109,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3949.205,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3949.211,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3951.387,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3951.392,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3954.709,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3956.395,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3956.4,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3959.061,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3959.067,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3964.069,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3964.176,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3969.963,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3969.968,2.Civil1,27060,,,
12121,Wanless,2014,7,15,3977.429,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4154.763,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4180.347,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4235.547,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4293.413,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4298.411,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4367.184,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4367.264,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4370.491,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4371.957,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4375.888,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4377.637,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4377.643,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4379.573,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4382.107,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4384.587,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4385.131,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4389.099,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4390.245,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4390.928,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4392.517,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4394.357,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4395.797,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4397.131,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4411.664,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4420.272,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4420.277,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4426.736,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4436.331,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4443.243,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4449.253,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4455.856,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4457.248,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4458.944,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4460.411,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4461.883,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4463.653,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4465.221,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4468.827,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4470.608,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4470.693,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4472.811,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4489.648,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4489.653,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4493.077,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4493.083,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4496.123,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4500.821,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4505.168,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4509.989,2.Civil1,27060,,,
12121,Wanless,2014,7,15,4513.397,2.Civil1,27060,,,
